JKpyBR-tmuk	done	src/content/sources/2024-10-23-when-will-israel-attack-iran.md	2026-07-11T23:26:35Z
Trdw3Ykm53Y	rejected	re-cut-of-2025-10-24-ani-pakistan-90.2pct	2026-08-08T08:05:00Z
mfsdrNvEuL8	done	src/content/sources/2015-05-21-the-scholars-john-kiriakou.md	2026-07-11T23:35:16Z
Ef--cDAHlp8	done	src/content/sources/2020-02-25-london-report-on-the-assange-extradition-hear.md	2026-07-11T23:35:20Z
pHGVgw3MTbc	done	src/content/sources/2026-06-06-mossad-s-deadly-tactic-in-iran.md	2026-07-11T23:35:27Z
6Dc3VQJIJRw	done	src/content/sources/2020-02-17-the-bitter-truth-abe-abdelhadi.md	2026-07-11T23:35:33Z
wg-aHgwFdCY	done	src/content/sources/2019-09-06-what-julian-assange-is-up-against.md	2026-07-11T23:35:37Z
kE1X4X9Eezc	done	src/content/sources/2013-01-30-democracy-now-john-brennan-a-terrible-choice-to-lead-the-ci.md	2026-07-11T23:35:40Z
UV4Cd-9lJA8	done	src/content/sources/2017-08-08-democracy-now-jeff-sessions-is-extending-obama-s-war-on-lea.md	2026-07-11T23:35:47Z
4eWtn8RQ9_g	done	src/content/sources/2019-09-01-cn-live-kiriakou-on-the-upcoming-9-11-trial.md	2026-07-11T23:35:58Z
CiRyux1t9TQ	done	src/content/sources/2025-10-20-the-cia-is-the-greatest-threat-to-the-planet.md	2026-07-11T23:36:11Z
FUGHG0Yy6BA	done	src/content/sources/2026-02-08-how-epstein-was-used-by-mossad-cia-mi6.md	2026-07-11T23:36:19Z
ozUzW_3pBcw	done	src/content/sources/2019-06-29-what-will-happen-to-julian-assange.md	2026-07-11T23:36:24Z
6aDKlkV4G2A	done	src/content/sources/2025-06-29-spy-diaries-ep-01-hunted-al-qaeda-in-pakistan.md	2026-07-11T23:36:30Z
WEKxuNFf308	done	src/content/sources/2025-07-03-spy-diaries-jailed-for-exposing-the-cia.md	2026-07-11T23:37:56Z
xJ-wWaoF9iw	done	src/content/sources/2021-10-11-scott-horton-ep-5610-the-torture-of-abu-zubaydah.md	2026-07-11T23:40:14Z
v8zrgfI0QvU	done	src/content/sources/2018-02-06-scott-horton-ep-4510-cia-torture-network-whistleblowing.md	2026-07-11T23:40:18Z
UXfZPr-fRB8	done	src/content/sources/2018-02-06-scott-horton-ep-4439-torture-program-his-time-in-prison.md	2026-07-11T23:40:20Z
9D7u9ElyjZQ	done	src/content/sources/2018-03-21-scott-horton-ep-4629-gina-haspel-s-nomination.md	2026-07-11T23:40:32Z
Ke04A5kj9PU	done	src/content/sources/2019-09-08-scott-horton-ep-5050-deep-state-s-search-for-a-russiagate.md	2026-07-11T23:40:34Z
_zGMFZ1Kgww	done	src/content/sources/2021-02-24-ep-5458-the-dangerous-reaction.md	2026-07-11T23:40:43Z
8fcQ4ObATRc	done	src/content/sources/2018-01-29-scott-horton-aug-14-2015-the-scott-horton-show.md	2026-07-11T23:40:54Z
x0fzn4Ur3ZU	done	src/content/sources/2024-09-18-opperman-report-john-kiriakou-reluctant-spy.md	2026-07-11T23:41:01Z
nlcNzPkfo6M	done	src/content/sources/2026-01-15-opperman-report-pt1-reluctant-spy-pt2-michael-bowe-probe-2-pa.md	2026-07-11T23:41:12Z
kYm__RK8-9g	done	src/content/sources/2021-11-27-disruption-network-lab-us-vs-reality-winner-q-a-w-reality-winner-kir.md	2026-07-12T00:11:13Z
2WA64yu3itQ	done	src/content/sources/2021-03-04-consortium-news-lies-spin-propaganda-manipulation-w-suelette.md	2026-07-12T00:11:16Z
tOxuJ8bpSv4	done	src/content/sources/2017-06-06-disruption-network-lab-locked-up-for-exposing-crimes-kiriakou-annie.md	2026-07-12T00:11:22Z
kEymiIyDJx0	done	src/content/sources/2023-02-02-consortium-news-matt-taibbi-chris-hedges-kiriakou-twitter-fil.md	2026-07-12T00:11:27Z
https://feed.podbean.com/capitalcoast/fe…	recovered	-	2026-07-12T00:34:32Z
https://feeds.fireside.fm/crossingfaiths…	recovered	-	2026-07-12T00:34:32Z
https://rss.libsyn.com/shows/32365/desti…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/6855442/ep…	recovered	-	2026-07-12T00:34:32Z
https://feeds.acast.com/public/shows/63f…	recovered	-	2026-07-12T00:34:32Z
https://www.omnycontent.com/d/playlist/5…	recovered	-	2026-07-12T00:34:32Z
https://rss.libsyn.com/shows/143186/dest…	recovered	-	2026-07-12T00:34:32Z
https://feeds.captivate.fm/history-told-…	recovered	-	2026-07-12T00:34:32Z
https://media.rss.com/intelwithinpod/fee…	recovered	-	2026-07-12T00:34:32Z
https://itsrainmakingtime.ch/feed/podcas…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/1423846/ep…	recovered	-	2026-07-12T00:34:32Z
https://feeds.acast.com/public/shows/68e…	recovered	-	2026-07-12T00:34:32Z
https://api.substack.com/feed/podcast/38…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/5990774/ep…	recovered	-	2026-07-12T00:34:32Z
https://back.studeo.fm/podcasts/132/rss-…	recovered	-	2026-07-12T00:34:32Z
https://feeds.acast.com/public/shows/677…	recovered	-	2026-07-12T00:34:32Z
https://rss.amperwave.net/v2/feed/podcor…	recovered	-	2026-07-12T00:34:32Z
https://feed.podbean.com/mypriceismylife…	recovered	-	2026-07-12T00:34:32Z
https://www.omnycontent.com/d/playlist/e…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/2914765/ep…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/3510420/ep…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/3478215/ep…	recovered	-	2026-07-12T00:34:32Z
https://feeds.soundcloud.com/users/sound…	recovered	-	2026-07-12T00:34:32Z
https://feeds.megaphone.fm/scotthortonsh…	recovered	-	2026-07-12T00:34:32Z
https://feeds.captivate.fm/sound-health-…	recovered	-	2026-07-12T00:34:32Z
https://www.omnycontent.com/d/playlist/2…	recovered	-	2026-07-12T00:34:32Z
https://feeds.captivate.fm/talk-with-his…	recovered	-	2026-07-12T00:34:32Z
https://rss.libsyn.com/shows/332183/dest…	recovered	-	2026-07-12T00:34:32Z
https://rss2.flightcast.com/xmsftuzjjykc…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/6791777/ep…	recovered	-	2026-07-12T00:34:32Z
https://podcasts.files.bbci.co.uk/p004t1…	recovered	-	2026-07-12T00:34:32Z
https://feed.podbean.com/theincrediblejo…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/4788100/ep…	recovered	-	2026-07-12T00:34:32Z
https://feeds.acast.com/public/shows/the…	recovered	-	2026-07-12T00:34:32Z
https://rss.art19.com/the-pete-santilli-…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/4221519/ep…	recovered	-	2026-07-12T00:34:32Z
https://feeds.megaphone.fm/thispastweeke…	recovered	-	2026-07-12T00:34:32Z
https://rss.libsyn.com/shows/467049/dest…	recovered	-	2026-07-12T00:34:32Z
https://feeds.redcircle.com/4d07ef8e-d06…	recovered	-	2026-07-12T00:34:32Z
https://feeds.acast.com/public/shows/663…	recovered	-	2026-07-12T00:34:32Z
https://feed.podbean.com/michaelkjaco/fe…	recovered	-	2026-07-12T00:34:32Z
https://api.substack.com/feed/podcast/80…	recovered	-	2026-07-12T00:34:32Z
https://api.substack.com/feed/podcast/86…	recovered	-	2026-07-12T00:34:32Z
https://api.substack.com/feed/podcast/11…	recovered	-	2026-07-12T00:34:32Z
https://clearingthefogradioshow.libsyn.c…	recovered	-	2026-07-12T00:34:32Z
https://feeds.captivate.fm/fortressonahi…	recovered	-	2026-07-12T00:34:32Z
https://rss.art19.com/daniel-davis-deep-…	recovered	-	2026-07-12T00:34:32Z
https://www.spreaker.com/show/6648050/ep…	recovered	-	2026-07-12T00:34:32Z
https://sputnikglobe.com/export/itunes…	recovered	-	2026-07-12T00:34:32Z
https://feeds.blubrry.com/feeds/375208…	recovered	-	2026-07-12T00:34:32Z
https://feeds.soundcloud.com/users/sou…	recovered	-	2026-07-12T00:34:32Z
https://feeds.megaphone.fm/scotthorton…	recovered	-	2026-07-12T00:34:32Z
P7VpWZaer3I	done	src/content/sources/2021-11-27-live-on-the-fly-randy-credico-ellsberg-kiriakou-rowley-hail-to-the-whistleb.md	2026-07-12T01:09:30Z
FZO4p1ag9LQ	done	src/content/sources/2020-12-24-live-on-the-fly-randy-credico-kiriakou-rebecca-vincent-assange-countdown-to.md	2026-07-12T01:09:37Z
svND9fNBiAw	done	src/content/sources/2026-03-30-piers-morgan-uncensored-you-don-t-stand-up-to-evil-you-lose-iran.md	2026-07-12T01:09:49Z
g2htCOU-tTw	done	src/content/sources/2025-10-25-dialogue-works-putin-warns-staggering-response-to-nato-iran.md	2026-07-12T01:10:00Z
7SObrtWSxO4	done	src/content/sources/2023-04-26-katie-halper-kiriakou-gerald-horne-on-the-indictment-of-ru.md	2026-07-12T01:10:12Z
O_EGMUFABEg	done	src/content/sources/2022-05-05-panquake-lee-camp-cia-whistleblower-joins-lee-camp-to-talk-panq.md	2026-07-12T01:10:29Z
LThb4bBpGUw	done	src/content/sources/2023-02-08-fortress-on-a-hill-john-kiriakou-ep-133-probe-dup-vs-6kmi7tkpf7q.md	2026-07-12T01:10:46Z
5Wj4fhopkfc	done	src/content/sources/2022-07-24-scheerpost-scheer-intelligence-kiriakou-on-biden-s-grove.md	2026-07-12T01:11:03Z
jwO3anoP4ho	done	src/content/sources/2022-05-05-panquake-lee-camp-full-interview-kiriakou-sean-o-brien-talk-pan.md	2026-07-12T01:11:14Z
66Qg8cgApSE	done	src/content/sources/2022-04-24-graham-elwood-full-interview-kiriakou-sean-o-brien-panquake.md	2026-07-12T01:11:20Z
YEnVwfMlgWQ	done	src/content/sources/2025-06-05-unfiltered-with-s-a-m-who-really-controls-u-s-intelligence.md	2026-07-12T01:11:27Z
7Ewyza8fR3o	done	src/content/sources/2019-04-20-david-gornoski-on-torture-prison-ptsd.md	2026-07-12T01:11:41Z
_oVLXe7WG8Q	done	src/content/sources/2025-06-30-jamarl-thomas-how-mossad-cia-recruit-in-iran.md	2026-07-12T01:12:02Z
kFAHekt9_mg	done	src/content/sources/2021-01-22-caleb-maupin-divisions-in-the-us-deep-state-w-lee-stranaha.md	2026-07-12T01:13:05Z
mXpQfO_oTsQ	done	src/content/sources/2024-04-18-dr-david-oualaalou-iran-israel-possible-open-war.md	2026-07-12T01:14:13Z
z_xfYPpMpDA	done	src/content/sources/2021-09-24-garland-nixon-talk-about-the-michael-sussmann-case.md	2026-07-12T01:14:23Z
7tXTtCHZs0g	done	src/content/sources/2015-12-14-arn-menconi-my-interview-w-whistleblower-john-kiriakou.md	2026-07-12T01:14:41Z
S-gLB2NWAHg	done	src/content/sources/2019-02-09-slow-news-day-snd-30-w-john-kiriakou.md	2026-07-12T01:14:50Z
nwjOYQzyoXA	done	src/content/sources/2021-10-02-garland-nixon-talk-about-the-us-congress.md	2026-07-12T01:15:09Z
zWTHWRbcuyI	done	src/content/sources/2023-01-28-kevin-gosztola-every-official-everywhere-with-classified-doc.md	2026-07-12T01:15:21Z
OeU8ioca92M	done	src/content/sources/2020-01-03-kevin-gosztola-kevin-gosztola.md	2026-07-12T01:15:29Z
oyks6CQbs-8	done	src/content/sources/2017-09-23-worldbeyondwar-org-nowar2017-pt-4-sam-adams-associates-drake-mcg.md	2026-07-12T01:15:34Z
cuzCBOB3l2c	done	src/content/sources/2021-09-02-garland-nixon-after-afghanistan.md	2026-07-12T01:15:46Z
hohHB8bGCxM	done	src/content/sources/2025-08-30-jamarl-thomas-what-s-really-happening-in-israel-mossad.md	2026-07-12T01:15:52Z
chQTXijz4rc	done	src/content/sources/2022-04-22-graham-elwood-kiriakou-sean-o-brien-explain-panquake.md	2026-07-12T01:15:57Z
RCZWqXneXfY	done	src/content/sources/2019-10-03-rob-kall-bottom-up-show-discusses-ukraine-phone-call.md	2026-07-12T01:16:10Z
bb7H9yCfNfg	done	src/content/sources/2018-10-13-edward-rhymes-rhymes-reasons-2018-10-09.md	2026-07-12T01:16:24Z
OjWJyN0gmqo	done	src/content/sources/2025-06-03-daniel-davis-deep-dive-ukraine-drone-strike-on-russia.md	2026-07-12T01:16:32Z
hYVznzuvhgA	done	src/content/sources/2021-08-17-crossing-faiths-john-pinna-kiriakou-on-afghanistan.md	2026-07-12T01:16:43Z
azE9ZRPJdvk	done	src/content/sources/2023-04-25-real-news-reality-asserts-itself-real-news-reality-asserts-itself.md	2026-07-12T01:16:55Z
Kh0vejtIEhE	done	src/content/sources/2021-07-13-caleb-maupin-cuba-crisis-marxism-automation.md	2026-07-12T01:17:01Z
nSl53qIE81I	done	src/content/sources/2015-05-06-the-real-news-network-why-i-was-targeted-by-the-cia-rai-9-10.md	2026-07-12T01:17:07Z
yh7Ujo6BsEs	done	src/content/sources/2023-04-25-real-news-reality-asserts-itself-why-i-was-targeted-rai-pt-9-probe-dup.md	2026-07-12T01:17:13Z
DKbHPuKfF2k	done	src/content/sources/2021-03-13-caleb-maupin-sanctions-us-efforts-in-eurasia.md	2026-07-12T01:17:42Z
Es2hDUTNsfg	done	src/content/sources/2019-09-30-the-jimmy-dore-show-real-reason-trump-sent-troops-to-saudi-oil.md	2026-07-12T01:18:01Z
Sh5MxKJ1cWY	done	src/content/sources/2023-04-25-real-news-reality-asserts-itself-real-news-reality-asserts-itself-Sh5MxK.md	2026-07-12T01:18:17Z
_dIlf769DK0	done	src/content/sources/2023-10-24-projectcensored-it-s-not-about-justice.md	2026-07-12T01:18:26Z
j4cxV2fz6ks	done	src/content/sources/2021-09-01-garland-nixon-talk-afghanistan.md	2026-07-12T01:18:37Z
c5B-fzDvyO8	done	src/content/sources/2022-03-06-washington-report-on-mid-east-israel-s-negative-influence-on-us-security.md	2026-07-12T01:18:59Z
fOgFKuk-VyU	done	src/content/sources/2022-04-07-david-gornoski-explores-life-as-a-spy.md	2026-07-12T01:19:21Z
hSG800M8n9c	done	src/content/sources/2019-09-30-the-jimmy-dore-show-calls-out-trump-s-whistleblower.md	2026-07-12T01:19:36Z
CeOjkWALQBs	done	src/content/sources/2023-04-24-real-news-reality-asserts-itself-real-news-reality-asserts-itself.md	2026-07-12T01:19:46Z
pI2RLIEnw8g	done	src/content/sources/2023-01-16-the-canada-files-political-misfits-dc-witte-kiriakou-august.md	2026-07-12T01:19:57Z
Yum0-P_5_uA	done	src/content/sources/2022-07-03-panquake-lee-camp-public-delivery-meeting-17-feat-kiriakou-suzi.md	2026-07-12T01:20:08Z
47ucQ6ZdV0E	done	src/content/sources/2023-03-06-consortium-news-belmarsh-tribunal-sydney.md	2026-07-12T01:20:25Z
pdJl4buyoUA	done	src/content/sources/2015-05-07-the-real-news-network-iraq-war-a-war-crime-pushed-by-cheney.md	2026-07-12T01:20:38Z
T25WBmQsOho	done	src/content/sources/2023-04-24-real-news-reality-asserts-itself-i-believed-america-could-do-no-wrong-rai.md	2026-07-12T01:20:45Z
FgD6TEvkkYM	done	src/content/sources/2023-04-25-real-news-reality-asserts-itself-real-news-reality-asserts-itself-FgD6TE.md	2026-07-12T01:20:52Z
hbFXhHbMOHQ	done	src/content/sources/2019-09-06-graham-elwood-uncovered-us-torture-program.md	2026-07-12T01:21:04Z
WrFr4-_B1Lk	done	src/content/sources/2022-04-07-david-gornoski-explores-life-as-a-spy-probe-dup.md	2026-07-12T01:21:10Z
aw-LXWf9YCk	done	src/content/sources/2016-12-07-the-real-news-network-people-s-tribunal-on-the-iraq-war-day-one.md	2026-07-12T01:21:23Z
Dnc4DmtWkGw	done	src/content/sources/2025-12-12-dialogue-works-highlights-us-lacks-long-term-middle-east-strategy.md	2026-07-12T01:21:29Z
V2cJv7Ujeeg	done	src/content/sources/2025-02-22-katie-halper-rudy-giuliani-tried-to-shake-me-down-for-2m.md	2026-07-12T01:21:39Z
NxX6zTLpqQE	done	src/content/sources/2022-04-24-graham-elwood-explains-assange-censorship.md	2026-07-12T01:21:47Z
jTh_0DYD5TU	done	src/content/sources/2025-02-25-katie-halper-we-re-led-by-a-cabal-of-criminals.md	2026-07-12T01:21:59Z
L1DYA1XSB44	done	src/content/sources/2023-02-05-consortium-news-taibbi-kiriakou-hedges-twitter-files-short.md	2026-07-12T01:22:07Z
zABTCtNuOFc	done	src/content/sources/2020-07-31-kevin-gosztola-how-politicians-disqualify-whistleblowers.md	2026-07-12T01:22:15Z
9D0JzqaGNKs	done	src/content/sources/2019-05-13-jamarl-thomas-jamarl-thomas.md	2026-07-12T01:22:27Z
58ot2wKPwto	done	src/content/sources/2025-12-06-deprogram-ted-rall-deprogram-ted-rall.md	2026-07-12T01:22:34Z
csLkVGSYwYU	done	src/content/sources/2026-05-25-john-kiriakou-podcast-reveals-terrifying-cia-technology.md	2026-07-12T01:22:40Z
EYUmojqVGwI	done	src/content/sources/2026-02-19-the-deep-focus-show-trump-s-iran-gamble-w-george-galloway.md	2026-07-12T01:22:46Z
Tas6bgOQfD4	done	src/content/sources/2025-11-19-deprogram-ted-rall-israel-s-discreet-ethnic-cleansing-of-gaza.md	2026-07-12T01:22:53Z
URbHPOAfub0	done	src/content/sources/2026-05-24-john-kiriakou-podcast-terrifying-cia-technology-they-don-t-want-you.md	2026-07-12T01:23:09Z
ClPOKa97jQg	done	src/content/sources/2025-12-10-deprogram-ted-rall-trump-to-europe-drop-dead.md	2026-07-12T01:23:25Z
ICmAUQl5FXA	done	src/content/sources/2025-11-13-deprogram-ted-rall-trump-snubs-us-workers-at-mar-a-lago.md	2026-07-12T01:23:48Z
GI7gFn7KjzI	done	src/content/sources/2026-02-25-deprogram-ted-rall-deprogram-ted-rall.md	2026-07-12T01:24:04Z
guXefViRMCk	done	src/content/sources/2026-03-12-deprogram-ted-rall-a-super-dumb-mass-murder.md	2026-07-12T01:24:22Z
4uyLgnRHjk4	done	src/content/sources/2025-11-21-deprogram-ted-rall-deprogram-ted-rall.md	2026-07-12T01:24:45Z
lhtyX01IUaE	done	src/content/sources/2026-03-11-deprogram-ted-rall-deprogram-ted-rall.md	2026-07-12T01:25:10Z
6uJAMwNGkkQ	done	src/content/sources/2025-11-10-deprogram-ted-rall-deprogram-ted-rall.md	2026-07-12T01:25:28Z
xcrldA-Golc	done	src/content/sources/2025-11-20-deprogram-ted-rall-cia-cover-up-on-jfk-exposed.md	2026-07-12T01:25:46Z
y4aXSSD0_Zs	done	src/content/sources/2025-12-19-the-deep-focus-show-held-captive-100-days-by-the-taliban-w-safi-r.md	2026-07-12T01:26:04Z
GzSIp9kONVA	done	src/content/sources/2026-05-28-john-kiriakou-podcast-john-kiriakou-podcast.md	2026-07-12T01:26:20Z
iN56bHhDu5Q	done	src/content/sources/2026-02-13-the-deep-focus-show-is-u-s-global-dominance-eroding-w-alfred-mcco.md	2026-07-12T01:26:32Z
7h9bYpFCKnk	done	src/content/sources/2025-11-25-the-deep-focus-show-complicity-in-gaza-s-genocide-w-richard-falk.md	2026-07-12T01:26:47Z
gQKwm0KKqnM	done	src/content/sources/2026-05-24-john-kiriakou-podcast-the-most-secret-cia-unit-ever.md	2026-07-12T01:27:16Z
CPl_y9pkCA0	done	src/content/sources/2026-07-04-the-jk-report-roger-waters-on-palestine-human-rights.md	2026-07-12T01:27:40Z
KfS3KjUGE4I	done	src/content/sources/2025-07-26-the-deep-focus-show-russiagate-a-major-dividing-line-w-matt-taibb.md	2026-07-12T01:27:54Z
9BR1fFm9tWA	done	src/content/sources/2025-08-16-the-deep-focus-show-the-call-is-to-liberate-palestine-w-miko-pele.md	2026-07-12T01:28:02Z
NHevWAzEsic	done	src/content/sources/2025-11-14-the-deep-focus-show-taxpayers-against-genocide-w-seth-donnelly.md	2026-07-12T01:28:15Z
cXflhWX1LZw	done	src/content/sources/2026-05-22-john-kiriakou-podcast-john-kiriakou-podcast.md	2026-07-12T01:28:22Z
qeREwBGVig8	done	src/content/sources/2026-03-31-the-deep-focus-show-is-world-war-3-starting.md	2026-07-12T01:28:31Z
o8wzZ1X1Gy0	done	src/content/sources/2026-06-18-the-jk-report-what-most-people-are-missing.md	2026-07-12T01:28:38Z
pqUEWuXM2Y4	done	src/content/sources/2026-05-26-john-kiriakou-podcast-the-real-risk-of-israel-using-nukes.md	2026-07-12T01:28:50Z
lffVtXOhGXY	done	src/content/sources/2026-04-17-the-deep-focus-show-europe-is-running-out-of-fuel-w-richard-wolff.md	2026-07-12T01:29:04Z
G8eA70X9NOU	done	src/content/sources/2023-01-03-enema-of-the-state-kiriakou-reports-on-the-flawed-business-model.md	2026-07-12T01:29:20Z
My6xUH_kOwo	done	src/content/sources/2026-02-26-deprogram-ted-rall-sotu-a-complete-disaster.md	2026-07-12T01:29:32Z
Mt2KfZSiUmE	done	src/content/sources/2025-07-23-the-deep-focus-show-epstein-new-bombshell-developments.md	2026-07-12T01:29:46Z
ZwuKmPsXKPs	done	src/content/sources/2026-02-10-deprogram-ted-rall-greek-spies-epstein-aliens-cia.md	2026-07-12T01:29:51Z
pfFvuCYmaXs	done	src/content/sources/2026-02-11-deprogram-ted-rall-bad-bunny-epstein-files-and-more.md	2026-07-12T01:30:05Z
lQYGh8EnFag	done	src/content/sources/2026-06-26-the-kiriakou-report-why-cia-torture-was-illegal-and-ineffective.md	2026-07-12T01:30:19Z
UYXk2Ze7AIo	done	src/content/sources/2026-07-04-the-jk-report-the-jk-report.md	2026-07-12T01:30:55Z
rL2Gn9LbwCU	done	src/content/sources/2026-02-13-deprogram-ted-rall-pam-bondi-s-embarrassing-epstein-hearing.md	2026-07-12T01:31:04Z
