2025-11-10	12	John Kiriakou's Dead Drop	Mini Episode 2: Pete Seeger, American Hero	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-11-17	43	John Kiriakou's Dead Drop	S1E4 Good Spies, Bad Endings	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-11-24	39	John Kiriakou's Dead Drop	S1E5 Singin' In Bahrain	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-12-01	14	John Kiriakou's Dead Drop	Mini Episode 3: A Spy's Guide To... Sofia	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-12-08	37	John Kiriakou's Dead Drop	S1E6 A Failure Of Analysis	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-12-15	22	John Kiriakou's Dead Drop	Mini Episode 4: Grave Concerns	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-12-22	35	John Kiriakou's Dead Drop	S1E7 The Shadow Of Richard Welch	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2025-12-29	42	John Kiriakou's Dead Drop	S1E8 The James Bond Academy	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-01-05	37	John Kiriakou's Dead Drop	S1E9 The Hothead	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-01-12	45	John Kiriakou's Dead Drop	S1E10 Blind Spot	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-01-19	57	John Kiriakou's Dead Drop	S1E11 Have Human Spies Become Obsolete?	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-01-26	49	John Kiriakou's Dead Drop	S1E12 The Grind	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-02-02	24	John Kiriakou's Dead Drop	S1E13 Hostages	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-02-09	28	John Kiriakou's Dead Drop	S1E14 Game On	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-02-13	13	John Kiriakou's Dead Drop	Mini Episode 5 Betrayal	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-02-16	37	John Kiriakou's Dead Drop	S1E15 The Hunt Begins	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-02-23	44	John Kiriakou's Dead Drop	S1E16 Captured	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-03-02	28	John Kiriakou's Dead Drop	S1E17 Zain	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-03-09	32	John Kiriakou's Dead Drop	S1E18 Cross Currents	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-03-16	26	John Kiriakou's Dead Drop	S1E19 Torture	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-03-23	54	John Kiriakou's Dead Drop	S1E20 Changes	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-03-30	35	John Kiriakou's Dead Drop	S1E21 End Of Times	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-04-06	26	John Kiriakou's Dead Drop	S1E22 The Good, The Bad, The Ugly	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-04-13	56	John Kiriakou's Dead Drop	S1E23 Good Company, Bad Company	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-04-20	57	John Kiriakou's Dead Drop	S1E24 Moment Of Truth	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-04-27	52	John Kiriakou's Dead Drop	S1E25 The Whistleblower	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-05-04	68	John Kiriakou's Dead Drop	S1E26 Did John Le Carre Invent The Modern Spy?	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-05-11	36	John Kiriakou's Dead Drop	S1E27 Prisoner Ex	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-05-18	31	John Kiriakou's Dead Drop	S2E1 Welcome To Loretto	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-05-25	35	John Kiriakou's Dead Drop	S2E2 Rules Of The Game	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-06-01	60	John Kiriakou's Dead Drop	S2E3 Circle Of Friends	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-06-08	33	John Kiriakou's Dead Drop	S2E4 With Friends Like These	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-06-15	47	John Kiriakou's Dead Drop	S2E5 The Abyss	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-06-22	28	John Kiriakou's Dead Drop	S2E6 Use Your Words	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-06-29	28	John Kiriakou's Dead Drop	S2E7 Letters From Loretto	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-07-04	9	John Kiriakou's Dead Drop	S2 Bonus Episode: Expert Witness	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2026-07-06	40	John Kiriakou's Dead Drop	S2E8 Snowden	https://feeds.acast.com/public/shows/68e695c6d798804c9e4bbd13
2024-09-09	58	Law and Disorder Radio	Law and Disorder September 9, 2024	https://feeds.blubrry.com/feeds/3752083.xml
2024-05-16	111	Political Misfits	Slovak PM Shot, Inflation Hurts Workers, Another $1B for Israel	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-05-17	114	Political Misfits	Putin in Beijing, Canadian Wildfires, Israel and Censorship	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-05-18	112	Political Misfits	UAW Vote in Alabama, Fico Shooting Fallout, African Diplomats Smeared	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-05-21	111	Political Misfits	Assange Wins Appeal, ICC Issues Arrest Warrants Over Gaza, Iran Crash	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-05-22	113	Political Misfits	Hush Money Trial Wraps, Overdose Deaths Drop, Trump War Chest Grows	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-11	114	Political Misfits	EU Election Results, Hunter Biden Gun Case, Leonard Peltier Parole Hearing	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-12	112	Political Misfits	Hunter Biden Guilty, US Maternal Mortality, UN Adopts Gaza Ceasefire Resolution	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-13	114	Political Misfits	Inflation Sticks, EU Targets China, Activist's Death Probed	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-14	116	Political Misfits	SCOTUS OKs Mifepristone, Trump Visits Congress, Chiquita Banana Death Squads	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-15	116	Political Misfits	G7 Meeting Wraps Up, Medical Debt Reform, Google Leak	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-18	114	Political Misfits	Netanyahu Dissolves War Cabinet, Former NSA Head Joins Open AI	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-19	111	Political Misfits	Biden Immigration Action, EU Upheaval, Heat Crisis	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-20	96	Political Misfits	Boeing CEO Testifies, US Pollution Crises, Veterans' Healthcare	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-21	114	Political Misfits	Church-State Crisis, Continental Water War, Russia-NK Pact	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-22	115	Political Misfits	Washington Post Chaos, CNN Campaign Collusion, Amazon Health Care	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-26	113	Political Misfits	Julian Assange Freed, Kenyan Anti-IMF Protests, Hollywood in Decay?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-27	111	Political Misfits	UK Elections, Kenyan Police in Haiti, Assange Returns to Australia	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-06-28	110	Political Misfits	Supreme Court Rulings, First Presidential Debate, Bolivia Coup Attempt	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-02	114	Political Misfits	SCOTUS on Trump Immunity, French Elections, Prison Deaths, Debate Fallout	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-03	114	Political Misfits	Presidential Immunity, Hungary’s Orban in Kiev, Dems Mull Biden Swap	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-09	116	Political Misfits	Biden Can't Shake Age Concerns, French Left Stuns Le Pen	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-10	115	Political Misfits	DC NATO Summit, Climate Resiliency, Medicare Advantage Fraud	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-12	114	Political Misfits	NATO Slams China, Beryl's Wake, Biden Defiant, US Terrorism	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-13	114	Political Misfits	Biden’s Uneven Presser, Millionaire Tax Delinquency, Orban-Trump Meeting	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-18	112	Political Misfits	China Suspends US Arms Talks, Biden Teases SCOTUS Reform, RNC Updates	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-20	117	Political Misfits	Crowdstrike Catastrophe, Trump Rambles at RNC, Tel Aviv Strike, Biden's 11th Hour	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-23	116	Political Misfits	Biden Withdraws, Endorses Harris; Netanyahu Arrives in DC; USSS Head Testifies	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-24	114	Political Misfits	Cheatle Resigns, Kamala Fundraising, Unions Call For End of US Aid to Israel	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-25	115	Political Misfits	DC Protests Netanyahu, Trump and Harris Tied, Mideast Violence Spreads	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-30	114	Political Misfits	Venezuela Election, Israel-Hezbollah Escalation, Crypto Campaigns	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-07-31	114	Political Misfits	Venezuela Election Turmoil, Israelis Defend Detainee Abuse, US Prison Reform	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-01	114	Political Misfits	Hamas Leader Assassinated, Kamala VP Shortlist, 2024 Immigration Policies	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-02	116	Political Misfits	US-Russia Prisoner Swap, Google Autofill Bias, Iran's Response to Tehran Attack	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-03	115	Political Misfits	Unemployment Rises, US Revives Guaido Gambit, Iran Response Countdown	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-06	116	Political Misfits	Mideast Shuttle Diplomacy, US Veepstakes, UK Anti-Migrant Riots	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-07	114	Political Misfits	Kamala Taps Tim Walz, US Sanctions on China Backfire, Sonya Massey Case	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-08	116	Political Misfits	Hamas Names New Leader, Native Boarding Schools, Bangladesh Interim PM	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-09	114	Political Misfits	UK Counterprotests, US Politics Gets Nasty, Boeing's Safety Lapses	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-10	116	Political Misfits	Trump Press Conference, Politicized Fed, Olympic Doping Politics	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-13	113	Political Misfits	Ukraine Gambles, Israeli Massacre, Swiftboat 2.0?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-14	114	Political Misfits	Progressives Under Attack, Trump-Musk Talk, Mexico's Immigration Assistance	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-15	115	Political Misfits	Venezuela Candidate's CIA Links, Hunter Dodges FARA, US in Bangladesh?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-20	113	Political Misfits	DNC Kicks Off, Blinken Returns to Israel, Kiev’s Kursk Strategy	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-21	115	Political Misfits	Biden Kicks Off DNC, Chicago Protests, Tipped Wage Tax Trick	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-22	115	Political Misfits	Kiev Drone Attack Repelled, AI Targets Journalism, the 401k Experiment	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-23	114	Political Misfits	DNC Won't Hear Palestinians, RFK Jr to Drop Out, DOJ Hunts Russian Media	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-28	116	Political Misfits	Post-DNC Mini Bump, Meta Reveals White House Pressure, Trump Docs Case	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-29	115	Political Misfits	US Officials in China, Israel Raids West Bank, Durov Heads to Court	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-30	115	Political Misfits	UK Attacks Political Speech, US-China Talks, Infectious Disease Outbreaks	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-08-31	112	Political Misfits	Harris CNN Interview, DOJ Report on FBI Misconduct, German Elections	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-04	114	Political Misfits	Putin in Mongolia, German Election Results, Brazil Bans X	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-06	112	Political Misfits	Republicans for Harris, Kiev Cabinet Resignations, French Political Crisis	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-10	113	Political Misfits	Harris’ Troubled Polling, CIA-MI6 Gaza Ceasefire Efforts, Labor Stats Gaffes	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-11	113	Political Misfits	Trump-Harris Debate, Israel Strikes Safe Zone, Blinken to Kiev	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-12	114	Political Misfits	Harris-Trump Debate Recap, Kiev Drone Attack, Honduras Coup Attempt?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-13	115	Political Misfits	Rent Surges, Government Shutdown Fears, Haitian Migration	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-19	113	Political Misfits	Devices Detonate in Lebanon, Boeing Workers Strike, Government Shutdown?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-24	113	Political Misfits	Israel-Lebanon War Escalates, Congress Averts Shutdown, Independent Ballot Access	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-25	113	Political Misfits	Death Toll in Lebanon Rises, CNN Fake News, Music Industry Abuse	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-26	114	Political Misfits	Razor Thin Election Polling, New China Tech Ban, White House Covers for Israel	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-27	113	Political Misfits	NYC Mayor Indicted, OpenAI Goes For Profit, No Ceasefire in Lebanon	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-09-28	114	Political Misfits	Hurricane Helene Makes Landfall, Sportswashing, Eric Adams Controversy	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-01	113	Political Misfits	Hezbollah Leader Killed, Helene Floods and Dockworkers Strike Likelihood	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-03	112	Political Misfits	Iran Breaks Through Israeli Iron Dome, Assange Speaks and VP Debate Recap	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-04	115	Political Misfits	Middle East War Explodes, Biden’s Draconian Cuba Policy and Citizens United 2.0	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-08	114	Political Misfits	Year of Gaza War, US Forsakes Appalachia, Kamala Slips With Unions	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-09	115	Political Misfits	Hurricane Milton Targets Florida, Israel-Lebanon War, US Wiretap Systems Hacked	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-10	116	Political Misfits	Thousands Flee Milton, New JFK Data and  Resentencing the Menendez Bros?	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2024-10-12	115	Political Misfits	Gulf State Neutrality, Obama Scolds Black Men, Harris on Healthcare	https://sputnikglobe.com/export/itunes/rss2/radio-political-misfits.xml
2019-09-14	9	Pushback with Aaron Mate	Ex-CIA analyst on why he predicted John Bolton’s firing	https://feeds.soundcloud.com/users/soundcloud:users:5776439/sounds.rss
2019-09-15	17	Pushback with Aaron Mate	Outing of CIA's Kremlin mole echoes Iraq WMD hoax	https://feeds.soundcloud.com/users/soundcloud:users:5776439/sounds.rss
2020-02-01	35	Pushback with Aaron Mate	Israel has played a key role in US aggression towards Iran	https://feeds.soundcloud.com/users/soundcloud:users:5776439/sounds.rss
2021-10-10	36	Scott Horton Show - Just the Interviews	10/8/21 John Kiriakou on the Torture of Abu Zubaydah	https://feeds.megaphone.fm/scotthortonshow
2022-05-08	44	Scott Horton Show - Just the Interviews	5/6/22 John Kiriakou on the War on Alternative Media	https://feeds.megaphone.fm/scotthortonshow
2022-07-10	74	Scott Horton Show - Just the Interviews	7/8/22 John Kiriakou on Vault 7, Robert Grenier and Bin Laden’s Escape at Tora Bora	https://feeds.megaphone.fm/scotthortonshow
2023-01-04	62	Scott Horton Show - Just the Interviews	12/30/22 John Kiriakou on the CIA, FBI, JFK and 9/11	https://feeds.megaphone.fm/scotthortonshow
2024-06-27	114	The Backstory	Kenyan Protests, Assange's Homecoming, SCOTUS Ruling and More	https://sputnikglobe.com/export/itunes/rss2/radio-the-backstory.xml
2015-07-12		The Project Censored Show	Whistleblower Protections	https://www.projectcensored.org/feed/podcast/the-project-censored-show
2023-10-24		The Project Censored Show	A Look At Assange From Inside the CIA, State Department & US Military	https://www.projectcensored.org/feed/podcast/the-project-censored-show
