NEW:king-abdullah-ii	2025-11-18-nuclear-war-vault-7-mossad-in-iran	43:49	He rates King Abdullah II of Jordan as knowing more about the region than anyone else who leads or studies it, and as almost never wrong in twenty-five years of foreign-policy predictions.	no one knows as much as King Abdullah
NEW:king-abdullah-ii	2025-11-18-nuclear-war-vault-7-mossad-in-iran	45:22	Abdullah became crown prince only weeks before his father's death, after the dying King Hussein removed his own brother as crown prince for beginning to restaff the Joint Chiefs of Staff before the king had died.	whoa I'm not even dead yet we're not going to do this you're fired
NEW:king-abdullah-ii	2025-11-18-nuclear-war-vault-7-mossad-in-iran	45:53	Asked after 7 October whether Jordan would accept Palestinian refugees, Abdullah refused on the ground that doing so would hand Israel the ethnic cleansing it wants, noting his own wife is Palestinian.	if I do accept them though I will give Israel exactly what they want
NEW:king-abdullah-ii	2025-11-18-nuclear-war-vault-7-mossad-in-iran	38:02	Jordanian memory of 1968, when the Jordanian military fought Palestinians on the steps of the palace as Black September tried to kill King Hussein and take the country, still conditions Jordanian policy; half the population is Palestinian and carries a black passport rather than a Jordanian green one.	if you're Palestinian born in Jordan you carry a black passport
jonathan-pollard	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:45:05	Jonathan Pollard is running for the Knesset on a platform that Israel should be able to use nuclear weapons, after being given a parade, a hero's welcome and an Israeli passport on arrival.	they gave him a parade and a hero's welcome and an Israeli passport
jonathan-pollard	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:45:36	Every Israeli prime minister lobbied every U.S. president to release Pollard and every one refused; he served every day of his thirty-year sentence.	no he's doing every day of the 30 years and he did every single day
jonathan-pollard	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:46:06	Pollard was not Mossad but Israeli military intelligence, which he places below Mossad, and was run by Rafi Eitan, the longtime Mossad officer who led the capture of Adolf Eichmann.	he wasn't even Mossad he was military intelligence
israeli-intelligence-in-united-states	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:45:36	Asked at lunch whether Mossad has a policy of not spying on Americans, he laughed hard enough to fall off his chair, calling Israel the number one espionage threat.	they're like the number one threat of spying
NEW:cia-counterintelligence-threat-briefing	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:47:09	New CIA employees of different eras are taken in their first days to a room whose name they may not disclose and shown the leading espionage threats against the United States: Israel, China and Russia, with Cuba and France close behind.	here are the number one espionage threats and it's like Israel China and Russia
NEW:cia-france-rift-1990s	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:47:41	A junior first-tour CIA officer caught pushing too far in France in the early 1990s was expelled along with the chief of station and others, souring the relationship for three or four years.	they expelled him and they expelled the chief
NEW:cia-france-rift-1990s	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:48:42	French officers confiscated a colleague's secure laptop when he refused to open it on a diplomatic passport, drove a railroad spike fastened to a table straight through it and handed it back, after which headquarters barred officers from even transiting Charles de Gaulle airport.	they just slammed it down on the railroad spike went all the way through the laptop
NEW:cia-france-rift-1990s	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:49:43	A French intelligence officer he had agreed to meet in Pakistan attempted a moving-car pickup on a residential corner, which he refused as tradecraft being run on him rather than a liaison meeting.	I don't work for you and you're not using tradecraft on me
NEW:cia-france-rift-1990s	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:50:44	French intelligence is described as murderous, killing Greenpeace activists and operating across the Sahel, which he gives as a reason the United States has less presence there.	they're happy to go out and kill people
five-eyes	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:54:23	The Five Eyes countries have given each other carte blanche to see anything and go anywhere and do not spy on each other, with liaison officers seated alongside their hosts; the arrangement matters even more at NSA than at CIA or FBI, and no other country has anything like it, France included.	we don't spy on each other
cia-liaison-relationships	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:51:47	A retired MI6 officer told him during a UK speaking tour that British services loved working with the Americans until 9/11, after which "you all became serial killers", a characterisation he accepted as true.	you all became serial killers after 9/11
cia-liaison-relationships	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:49:13	Liaison meetings with foreign intelligence officers in Pakistan happened almost daily and consisted largely of trading locations of al-Qaeda safe houses.	we just trade some information
mount-weather	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:58:02	Continuity-of-government facilities at Mount Weather on the Virginia–West Virginia line and in Colorado are reserved for the president, vice president, cabinet, congressional leadership and their families; for everyone else it is every man for himself.	everybody else it's every man for himself
NEW:princess-diana-death	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:56:28	He rejects the theory that the royal family assassinated Diana, Princess of Wales, reading the Paris crash instead as a chain of failures: a drunk driver, aggressive paparazzi, and a crushed chest suggesting she was not belted in.	I really believe it was a series of fuckups
soylent-green-cable-easter-egg	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:05:20	Because CIA cables are written entirely in capital letters, officers would scatter random lowercase letters through an operational meeting report so that they spelled out "Soylent Green is people", and the cables always cleared the system unnoticed.	nobody would pay any attention until like the one guy is reading it
cia-cable-priority-levels	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:05:20	Every operational meeting requires a detailed minute-by-minute account written as a cable, and CIA cables are composed only in capital letters, a convention retained unchanged from the 1950s.	CIA cables by nature are written only in capital letters
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:09:30	Video of Brennan repeatedly poking a Republican congressional candidate in the chest at George Mason University showed him losing his composure for the first time in the thirty-five years Kiriakou has known him.	that was the first time in the 35 years that I've known John Brennan that I ever saw him lose his composure
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:10:33	Asked by an attorney friend to read Brennan's recent conduct, he concluded simply that Brennan is scared because prosecutors will find something to charge him with.	he's scared
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:11:36	After the U.S. attorney for the Eastern District of Virginia said he saw no case and was fired, the Brennan matter was moved to the Southern District of Florida, which he explains as venue-shopping made trivial by the rule that a case is charged where the crime allegedly occurred.	okay you're fired and we're transferring the case to Florida
jeffrey-sterling	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:11:04	Jeffrey Sterling was charged in Virginia on the theory that a CIA secretary bought James Risen's book there, although Sterling lived in St. Louis, Risen worked in Bethesda and the New York Times is in New York.	they charged in Virginia so they play these little games all the time
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:17:53	Prosecutors have not charged Brennan because, a Justice Department contact told him, they want to get that one right; contempt of Congress carries no prison time under the sentencing guidelines and lying to Congress has likely passed its statute of limitations.	because they want to get that one right
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:18:25	The theory prosecutors are said to favour treats the Hunter Biden laptop letter and the Russia analysis as one continuing conspiracy to deny voters their duly elected president, so that the statute of limitations restarts daily; he believes that theory would succeed.	honestly I think they've got him on that
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:21:29	He distinguishes Brennan from George Tenet, John McLaughlin, Michael Morell, Jose Rodriguez and Rick Prado: they committed crimes in the name of national security, whereas Brennan plotted against an elected president using the intelligence community and lawfare.	Brennan plotted against an elected president of the United States
john-brennan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:15:45	He would love to see Brennan imprisoned even for a day for what was done to him, to Jeffrey Sterling and to Edward Snowden, but says he defers to the principle that prosecution must follow evidence rather than a chosen target.	I would love to see John Brennan go to prison even if it was just for a day
NEW:robert-jackson-federal-prosecutor-speech	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:14:41	He quotes Robert Jackson's "The Federal Prosecutor" for the proposition that with the law books full of crimes a prosecutor can find a technical violation against almost anyone, so that the danger is picking the man first and then searching for the offence.	it's a question of picking the man and then searching the law books
NEW:robert-jackson-federal-prosecutor-speech	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:14:11	The same speech holds that it is not the function of government to keep the citizen from falling into error but the function of the citizen to keep the government from falling into error.	it is the function of the citizen to keep the government from falling to error
donald-trump	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:19:56	He argues Joe Biden should have pardoned Donald Trump and the Republicans under investigation, as Gerald Ford pardoned Richard Nixon, for the sake of national unity.	that's exactly why Joe Biden should have pardoned Donald Trump
donald-trump	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:20:27	He calls the thirty-four-felony New York prosecution and the Georgia case mistakes, treating the "find the votes" call as a man having a bad day on election night rather than a crime.	that's just a guy having a bad day
vault-7	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:52:23	Vault 7 revealed that the CIA could penetrate a foreign system and deliberately leave false traces written in Cyrillic or Mandarin so that the victim's own security staff would attribute the intrusion to Russia or China.	leave traces of the hack on purpose but with the traces written in cerillic or Mandarin
vault-7	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:53:55	What Vault 7 told him beyond the individual capabilities is that the CIA is running operations parallel to NSA and DARPA, duplicating work those agencies were already doing.	the CIA is running parallel operations with NSA
cia-car-hacking	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:52:54	Vault 7 disclosed a CIA capability to take over a car remotely through its computer and drive it off a bridge or into a tree; no confirmed use was found, though the blogosphere points to Michael Hastings.	drive you off a bridge or into a tree
michael-hastings	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:53:24	Asked whether the remote vehicle capability was ever used, he says no example was discovered, while noting the conventional wisdom that one should ask what happened to Michael Hastings.	we should ask Michael Hastings what happened to him
cia-smart-tv-surveillance	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:53:24	Vault 7 also showed the CIA could commandeer a smart television and convert its speaker into a microphone that transmits everything said in the room while the set appears to be off.	turn the speaker into a microphone
NEW:cia-deputy-director-for-innovation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:54:26	The officer who sat beside him for his first three and a half years, a computer enthusiast who won a $500 award around 1991 for programming a crude royal-family tree, is now the CIA's deputy director for innovation and, he infers, in charge of the capabilities disclosed by WikiLeaks.	now he's the deputy director of the CIA for innovation
NEW:cia-deputy-director-for-innovation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:54:58	When he joined, analysts worked at a green-screen terminal called a Delta Data with an IBM Selectric III typewriter beside it, because half the work was still typed.	I had this big box that had a green screen
cia-fbi-budget-fearmongering	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:56:30	Congress appropriates more money than the Defense Department requests every year so that no member can be called weak on defence, and after years of audits Price Waterhouse Cooper gave up on tracing trillions of missing dollars.	Price Waterhouse Cooper just gave up and said we don't know where this money went
nsa	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:58:02	He maintained the CIA–NSA relationship personally, driving out at least annually and hosting NSA visitors in return, and NSA would warn him roughly an hour before publishing something touching his account so he could brief the seventh floor.	they would give me a heads up so I could call the seventh floor
NEW:operational-vetting	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:58:35	An NSA officer he worked with overseas intercepted, unasked, the telephone of one of his own sources and handed him a transcript, letting him ask the source about conversations he already knew had happened and confirm the answers matched — a technique he names operational vetting.	that's called operational vetting
NEW:abraxas-corporation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	3:08:21	A wave of senior CIA retirements around 2000 produced an LLC formed chiefly so its founders could smoke cigars, play pinochle and take a tax deduction; needing a profit in two of five years, they bid low-skill "butts in seats" cleared-staffing contracts.	take anybody who's got a security clearance put them in these seats
NEW:abraxas-corporation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	3:09:23	Headquarters awarded the founders' firm work because everyone there already knew them, and the company grew to roughly $20 billion, changed hands and changed names repeatedly, and is based in Tysons Corner, Virginia; the founders never expected to be billionaires.	these guys never expected to be billionaires
palantir	2025-11-18-nuclear-war-vault-7-mossad-in-iran	01:02	Palantir is now a trillion-dollar company making most of its money on contracts with the CIA, at a time when the metadata from ordinary communications is openly for sale.	the metadata from your communications is for sale
palantir	2025-11-18-nuclear-war-vault-7-mossad-in-iran	3:10:27	Asked whether Palantir's simultaneous work for many governments creates a conflict, he says work for Five Eyes partners would not matter because everything is shared anyway, but treats other clients differently.	because Five Eyes we're all sharing everything anyway
cia-national-resources-division	2025-11-18-nuclear-war-vault-7-mossad-in-iran	3:11:00	The National Resources Division exists so that CIA officers inside the United States can debrief corporate executives returning from denied areas such as Moscow or Beijing, and such executives always agree because they consider themselves patriots.	they always always say yes
in-q-tel	2025-11-18-nuclear-war-vault-7-mossad-in-iran	3:00:06	In-Q-Tel was created immediately after 9/11, its name a play on "intel" with the Q of the James Bond films inserted, putting the CIA into the venture capital business for profit.	which is a cutesy play on intel with Q from the James Bond movies in the middle
bluffdale-nsa-facility	2025-11-18-nuclear-war-vault-7-mossad-in-iran	01:02	Spying on Americans is against the law and is close to all that is done, requiring a Utah facility built to hold every phone call, text message and email from every American for the next five hundred years.	it is against the law to spy on Americans period
government-metadata-purchase	2025-11-18-nuclear-war-vault-7-mossad-in-iran	01:33	A researcher bought commercial data in North Carolina, tracked phones leaving Fort Bragg to Syria for five days, identified them as special forces on an undercover operation, and showed the government he had done it from his bedroom.	I did this in my bedroom what do you think China's doing
counterterrorism-center	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:42:55	The Counterterrorism Center more than doubled in size within two or three days of 9/11, then absorbed borrowed SEALs, Delta and Rangers because the agency lacked its own operators.	we more than doubled in size within two three days
special-activities-division	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:39:14	Influence ran from CIA outward rather than inward: short of operators after 9/11, the agency borrowed special forces personnel rather than being directed by them.	it was always the other way around
special-activities-division	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:40:15	The borrowed operators did not resemble their public image, carrying five days of beard and some weight and capable of heavy drinking before running five miles, but knew the mission and would board a plane, jump out and work out the recovery later.	they knew exactly what the mission was
mitchell-and-jessen	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:43:26	Mitchell and Jessen were introduced to George Tenet at a cocktail party in late October 2001 and pitched the enhanced interrogation techniques there; the contract was signed in January, Abu Zubaydah was captured in March, and Kiriakou was approached in the first week of May 2002.	it was in late October that Mitchell and Jessen were introduced to George Tennant at a cocktail party
NEW:bahrain-dole-campaign-solicitation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:46:04	Ambassador David Ransom warned Bahrain's foreign minister that a predecessor now working for the Bob Dole campaign might solicit money and that foreign nationals may not contribute to American campaigns; the minister replied that the man had already been and the Amir had given him $50,000.	he's already been here we gave him $50,000
NEW:bahrain-dole-campaign-solicitation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:46:36	The ambassador instructed him to leave the admission out of the cable as a hornet's nest neither of them wanted, and he complied at the time.	that's a hornet's nest that I don't think either one of us want to be involved in
NEW:bahrain-dole-campaign-solicitation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:48:42	Months later, worried a polygraph would ask whether he knew of an unreported crime, he took it to the CIA general counsel's office, was told it was a felony, and sent it in writing for referral to the Justice Department; asked a year afterwards, the lawyer told him nothing had happened.	they didn't give a shit nothing ever happened
NEW:bahrain-dole-campaign-solicitation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:47:38	He reported it despite the ambassador's instruction because everyone who knew — himself, the lawyer and the ambassador — would have been liable to prosecution had the Justice Department learned of it independently.	we're all liable to be prosecuted
bahrain-1994-1996-posting	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:50:16	When the deputy chief of mission had to curtail his posting because his wife needed medical evacuation for breast cancer, the Royal Diwan sent a brown-paper parcel containing $50,000 in cash with a get-well card; it was counted before witnesses and pouched back to the U.S. Treasury.	$50,000 in cash with a get-well card to his wife
bahrain-1994-1996-posting	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:45:00	Ambassador David Ransom regularly used him as notetaker in meetings with the Bahraini foreign minister and would flag sensitive points to raise during the car ride to the ministry.	don't let me forget to say X
imran-khan	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:33:30	The president of Imran Khan's party wrote demanding an apology to the former prime minister, the party and the people of Pakistan for his remark about Pakistan's conventional inferiority; he replied that he wiped himself with the demand and heard nothing further.	I wipe my ass with your demands for an apology
NEW:kiriakou-indian-pakistani-media-policy	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:32:26	After an interview with an Indian outlet was run under an invented banner headline claiming he had finally revealed the truth, he adopted a standing policy of never again giving interviews to Indian or Pakistani news outlets.	no more interviews to any Indian or Pakistani news outlets ever again
NEW:kiriakou-indian-pakistani-media-policy	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:32:58	The single remark that produced more death threats than he could count was that India would defeat Pakistan in a conventional conflict because it has five times the population.	I've lost count of how many death threats I received
NEW:kiriakou-indian-pakistani-media-policy	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:32:26	He stresses to interviewers that his information is twenty-five years old, a caveat the coverage discards.	I told you my information's 25 years old
benazir-bhutto	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:37:10	Visiting Benazir Bhutto in exile at her $10 million beachfront mansion in Dubai with a senior colleague, he heard her say of her husband's car arriving outside that if it was another Bentley she would lose her mind, on a prime minister's salary of about $60,000 a year.	so help me God if he's pulling up in another Bentley I'm going to lose my mind
india	2025-11-18-nuclear-war-vault-7-mossad-in-iran	2:36:09	India, Bangladesh and Afghanistan are aligned against Pakistan, which he treats as leaving Pakistan outmanned and surrounded.	if you're Pakistan and you're outmanned and surrounded by your enemies
kiriakou-prison-manipulation-tactics	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:15:00	A tabloid circulated in prison carrying invented celebrity feuds led to real bloodshed, including two men beating each other nearly to death over whether Kanye West or Jay-Z had more money.	these articles sometimes led to bloodshed
prison-racial-segregation	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:16:03	He never had to fight to establish himself in prison, minding his own business and making alliances with the mafia, which he calls the most important of the racial groups.	I made alliances with all the mafia
remains-of-the-day-book	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:17:05	Simon & Schuster liked "Remains of the Day", a guide to Washington's historic cemeteries, enough to commission four more and to convert it from an eight-by-five field guide into a coffee-table book.	they liked it so much they commissioned four more
NEW:whispers-in-the-dirt-book	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:17:35	The second book, "Whispers in the Dirt: A Definitive Guide to the Mafia Graves of New York City", was about seventy percent complete at the time of the interview and due with the editor by the end of the year.	I'm about 70% done
NEW:whispers-in-the-dirt-book	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:20:44	The book is organised cemetery by cemetery, with a closing chapter on non-traditional burial grounds including the Gowanus Canal, a Bronx vacant lot known as the mafia graveyard, and the Meadowlands.	a chapter at the end of the book on nontraditional burial grounds
NEW:whispers-in-the-dirt-book	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:19:10	Photographing graves in the Bronx he realised that an inmate who had told him a body was found in a barrel in his storage unit had been telling the truth: the victim was a driver whose body was found six months after his boss's killing, and whom the book records as having been cut in half to fit the barrel.	it was the first time I put it together it's the body from the barrel
israel-boyd-wonder-bread-story	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:29:04	Two brothers named Butler, denied the chance to train as chemists and apprenticed to a baker instead, invented the first dough mixer and then a conveyor-belt dough cutter, switched from water to milk, and hired boys to deliver bread warm to the table.	what if we invent this machine that will mix all this for us
israel-boyd-wonder-bread-story	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:31:36	By the turn of the twentieth century the brothers owned the city block behind what is now Union Station and were millionaires many times over; they sold to the National Biscuit Company, which changed nothing but the bread's name, to Wonder Bread.	the only change that Nabisco made was they changed the name of the bread to Wonderbread
NEW:greek-death-rituals	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:32:38	Because only about two percent of Greece is arable, graves are rented for five years; the village women and the priest exhume the body on the fifth anniversary, and a body not yet reduced to bone is understood to mean the deceased went to hell and is reburied.	that means you went to hell
NEW:greek-death-rituals	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:33:43	The skeleton is taken apart, washed with red wine, blessed and placed in a bone box in an ossuary until a new church is built, when the bones are laid beneath its foundation; cremation is strictly forbidden.	they wash it with red wine the priest blesses it
NEW:greek-death-rituals	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:36:48	A relative he found in an ossuary on the southern tip of Rhodes, a priest, was executed by the Ottoman authorities for teaching children Greek and his body thrown into the sea, a death his grandmother had recounted to him as a shark attack.	the Turks executed him because he was teaching children how to speak Greek
NEW:greek-death-rituals	2025-11-18-nuclear-war-vault-7-mossad-in-iran	1:35:45	Records in his ancestral Rhodes village go back only to the nineteenth century because the Ottomans burned everything earlier, so the family's origins before that are unknown.	the Turks burned all of our records
